datetime,value
2020-11-01 03:42:52+01:00,156.0
2020-11-01 03:42:56+01:00,156.0
2020-11-01 03:43:01+01:00,155.0
2020-11-01 03:43:05+01:00,159.0
2020-11-01 03:43:10+01:00,158.0
2020-11-01 03:43:15+01:00,157.0
2020-11-01 03:43:19+01:00,155.0
2020-11-01 03:43:24+01:00,157.0
2020-11-01 03:43:28+01:00,159.0
2020-11-01 03:43:33+01:00,159.0
2020-11-01 03:43:36+01:00,910.0
2020-11-01 03:43:39+01:00,792.0
2020-11-01 03:43:42+01:00,325.0
2020-11-01 03:43:45+01:00,318.0
2020-11-01 03:43:48+01:00,316.0
2020-11-01 03:43:51+01:00,313.0
2020-11-01 03:43:54+01:00,315.0
2020-11-01 03:43:57+01:00,317.0
2020-11-01 03:44:00+01:00,318.0
2020-11-01 03:44:03+01:00,317.0
2020-11-01 03:44:06+01:00,316.0
2020-11-01 03:44:09+01:00,314.0
2020-11-01 03:44:12+01:00,316.0
2020-11-01 03:44:15+01:00,317.0
2020-11-01 03:44:18+01:00,317.0
2020-11-01 03:44:21+01:00,317.0
2020-11-01 03:44:24+01:00,317.0
2020-11-01 03:44:27+01:00,315.0
2020-11-01 03:44:30+01:00,315.0
2020-11-01 03:44:33+01:00,316.0
2020-11-01 03:44:36+01:00,319.0
2020-11-01 03:44:39+01:00,318.0
2020-11-01 03:44:42+01:00,317.0
2020-11-01 03:44:45+01:00,317.0
2020-11-01 03:44:48+01:00,316.0
2020-11-01 03:44:51+01:00,317.0
2020-11-01 03:44:54+01:00,319.0
2020-11-01 03:44:57+01:00,320.0
2020-11-01 03:45:00+01:00,319.0
2020-11-01 03:45:03+01:00,319.0
2020-11-01 03:45:06+01:00,318.0
2020-11-01 03:45:09+01:00,317.0
2020-11-01 03:45:12+01:00,317.0
2020-11-01 03:45:15+01:00,318.0
2020-11-01 03:45:18+01:00,318.0
2020-11-01 03:45:21+01:00,318.0
2020-11-01 03:45:24+01:00,317.0
2020-11-01 03:45:27+01:00,314.0
2020-11-01 03:45:30+01:00,313.0
2020-11-01 03:45:33+01:00,313.0
2020-11-01 03:45:36+01:00,314.0
2020-11-01 03:45:39+01:00,316.0
2020-11-01 03:45:42+01:00,316.0
2020-11-01 03:45:45+01:00,314.0
2020-11-01 03:45:48+01:00,312.0
2020-11-01 03:45:51+01:00,312.0
2020-11-01 03:45:54+01:00,312.0
2020-11-01 03:45:57+01:00,312.0
2020-11-01 03:46:00+01:00,314.0
2020-11-01 03:46:03+01:00,315.0
2020-11-01 03:46:06+01:00,312.0
2020-11-01 03:46:09+01:00,311.0
2020-11-01 03:46:12+01:00,310.0
2020-11-01 03:46:15+01:00,310.0
2020-11-01 03:46:18+01:00,311.0
2020-11-01 03:46:21+01:00,312.0
2020-11-01 03:46:24+01:00,314.0
2020-11-01 03:46:27+01:00,312.0
2020-11-01 03:46:30+01:00,310.0
2020-11-01 03:46:33+01:00,310.0
2020-11-01 03:46:36+01:00,311.0
2020-11-01 03:46:39+01:00,311.0
2020-11-01 03:46:42+01:00,312.0
2020-11-01 03:46:45+01:00,313.0
2020-11-01 03:46:48+01:00,311.0
2020-11-01 03:46:51+01:00,311.0
2020-11-01 03:46:54+01:00,309.0
2020-11-01 03:46:57+01:00,310.0
2020-11-01 03:47:00+01:00,310.0
2020-11-01 03:47:03+01:00,313.0
2020-11-01 03:47:06+01:00,313.0
2020-11-01 03:47:09+01:00,312.0
2020-11-01 03:47:12+01:00,310.0
2020-11-01 03:47:15+01:00,309.0
2020-11-01 03:47:18+01:00,309.0
2020-11-01 03:47:21+01:00,309.0
2020-11-01 03:47:24+01:00,312.0
2020-11-01 03:47:27+01:00,313.0
2020-11-01 03:47:30+01:00,312.0
2020-11-01 03:47:33+01:00,310.0
2020-11-01 03:47:36+01:00,309.0
2020-11-01 03:47:39+01:00,310.0
2020-11-01 03:47:42+01:00,310.0
2020-11-01 03:47:45+01:00,312.0
2020-11-01 03:47:48+01:00,313.0
2020-11-01 03:47:51+01:00,311.0
2020-11-01 03:47:54+01:00,310.0
2020-11-01 03:47:57+01:00,309.0
2020-11-01 03:48:00+01:00,309.0
2020-11-01 03:48:03+01:00,310.0
2020-11-01 03:48:06+01:00,311.0
2020-11-01 03:48:09+01:00,313.0
2020-11-01 03:48:12+01:00,312.0
2020-11-01 03:48:15+01:00,310.0
2020-11-01 03:48:18+01:00,308.0
2020-11-01 03:48:21+01:00,309.0
2020-11-01 03:48:24+01:00,309.0
2020-11-01 03:48:27+01:00,311.0
2020-11-01 03:48:30+01:00,312.0
2020-11-01 03:48:33+01:00,312.0
2020-11-01 03:48:36+01:00,309.0
2020-11-01 03:48:39+01:00,309.0
2020-11-01 03:48:42+01:00,308.0
2020-11-01 03:48:45+01:00,309.0
2020-11-01 03:48:48+01:00,290.0
2020-11-01 03:48:52+01:00,195.0
2020-11-01 03:48:55+01:00,196.0
2020-11-01 03:48:59+01:00,198.0
2020-11-01 03:49:02+01:00,198.0
2020-11-01 03:49:06+01:00,196.0
2020-11-01 03:49:10+01:00,195.0
2020-11-01 03:49:13+01:00,196.0
2020-11-01 03:49:17+01:00,198.0
2020-11-01 03:49:21+01:00,194.0
2020-11-01 03:49:24+01:00,197.0
2020-11-01 03:49:28+01:00,198.0
2020-11-01 03:49:32+01:00,195.0
2020-11-01 03:49:35+01:00,198.0
2020-11-01 03:49:39+01:00,196.0
2020-11-01 03:49:43+01:00,198.0
2020-11-01 03:49:46+01:00,199.0
2020-11-01 03:49:50+01:00,195.0
2020-11-01 03:49:54+01:00,200.0
2020-11-01 03:49:57+01:00,199.0
2020-11-01 03:50:01+01:00,195.0
2020-11-01 03:50:05+01:00,199.0
2020-11-01 03:50:08+01:00,197.0
2020-11-01 03:50:12+01:00,198.0
2020-11-01 03:50:15+01:00,200.0
2020-11-01 03:50:19+01:00,195.0
2020-11-01 03:50:23+01:00,200.0
2020-11-01 03:50:26+01:00,198.0
2020-11-01 03:50:30+01:00,196.0
2020-11-01 03:50:34+01:00,197.0
2020-11-01 03:50:37+01:00,197.0
2020-11-01 03:50:41+01:00,198.0
2020-11-01 03:50:45+01:00,197.0
2020-11-01 03:50:48+01:00,197.0
2020-11-01 03:50:52+01:00,199.0
2020-11-01 03:50:55+01:00,198.0
2020-11-01 03:50:59+01:00,196.0
2020-11-01 03:51:03+01:00,198.0
2020-11-01 03:51:06+01:00,197.0
2020-11-01 03:51:10+01:00,198.0
2020-11-01 03:51:14+01:00,197.0
2020-11-01 03:51:17+01:00,197.0
2020-11-01 03:51:21+01:00,197.0
2020-11-01 03:51:25+01:00,197.0
2020-11-01 03:51:28+01:00,199.0
2020-11-01 03:51:32+01:00,196.0
2020-11-01 03:51:36+01:00,199.0
2020-11-01 03:51:39+01:00,200.0
2020-11-01 03:51:43+01:00,197.0
2020-11-01 03:51:46+01:00,198.0
2020-11-01 03:51:50+01:00,197.0
2020-11-01 03:51:54+01:00,198.0
2020-11-01 03:51:57+01:00,200.0
2020-11-01 03:52:01+01:00,195.0
2020-11-01 03:52:05+01:00,201.0
2020-11-01 03:52:08+01:00,200.0
2020-11-01 03:52:12+01:00,195.0
2020-11-01 03:52:16+01:00,200.0
2020-11-01 03:52:19+01:00,197.0
2020-11-01 03:52:23+01:00,198.0
2020-11-01 03:52:26+01:00,200.0
2020-11-01 03:52:30+01:00,196.0
2020-11-01 03:52:34+01:00,201.0
2020-11-01 03:52:37+01:00,199.0
2020-11-01 03:52:41+01:00,196.0
2020-11-01 03:52:45+01:00,199.0
2020-11-01 03:52:48+01:00,197.0
2020-11-01 03:52:52+01:00,198.0
2020-11-01 03:52:56+01:00,196.0
2020-11-01 03:52:59+01:00,197.0
2020-11-01 03:53:03+01:00,200.0
2020-11-01 03:53:06+01:00,198.0
2020-11-01 03:53:10+01:00,195.0
2020-11-01 03:53:14+01:00,198.0
2020-11-01 03:53:17+01:00,198.0
2020-11-01 03:53:21+01:00,198.0
2020-11-01 03:53:25+01:00,197.0
2020-11-01 03:53:28+01:00,197.0
2020-11-01 03:53:32+01:00,199.0
2020-11-01 03:53:36+01:00,196.0
2020-11-01 03:53:39+01:00,198.0
2020-11-01 03:53:43+01:00,197.0
2020-11-01 03:53:46+01:00,196.0
2020-11-01 03:53:50+01:00,198.0
2020-11-01 03:53:54+01:00,197.0
2020-11-01 03:53:57+01:00,196.0
2020-11-01 03:54:01+01:00,197.0
2020-11-01 03:54:05+01:00,197.0
2020-11-01 03:54:08+01:00,199.0
2020-11-01 03:54:12+01:00,195.0
2020-11-01 03:54:16+01:00,199.0
2020-11-01 03:54:19+01:00,199.0
2020-11-01 03:54:23+01:00,196.0
2020-11-01 03:54:27+01:00,198.0
2020-11-01 03:54:30+01:00,198.0
2020-11-01 03:54:34+01:00,197.0
2020-11-01 03:54:38+01:00,195.0
2020-11-01 03:54:41+01:00,197.0
2020-11-01 03:54:45+01:00,200.0
2020-11-01 03:54:49+01:00,194.0
2020-11-01 03:54:52+01:00,196.0
2020-11-01 03:54:56+01:00,198.0
2020-11-01 03:55:00+01:00,195.0
2020-11-01 03:55:03+01:00,200.0
2020-11-01 03:55:07+01:00,196.0
2020-11-01 03:55:10+01:00,196.0
2020-11-01 03:55:14+01:00,200.0
2020-11-01 03:55:18+01:00,195.0
2020-11-01 03:55:21+01:00,196.0
2020-11-01 03:55:25+01:00,198.0
2020-11-01 03:55:29+01:00,196.0
2020-11-01 03:55:32+01:00,200.0
2020-11-01 03:55:36+01:00,196.0
2020-11-01 03:55:40+01:00,199.0
2020-11-01 03:55:43+01:00,200.0
2020-11-01 03:55:47+01:00,195.0
2020-11-01 03:55:51+01:00,198.0
2020-11-01 03:55:54+01:00,198.0
2020-11-01 03:55:58+01:00,197.0
2020-11-01 03:56:01+01:00,200.0
2020-11-01 03:56:05+01:00,197.0
2020-11-01 03:56:09+01:00,198.0
2020-11-01 03:56:12+01:00,199.0
2020-11-01 03:56:16+01:00,196.0
2020-11-01 03:56:20+01:00,197.0
2020-11-01 03:56:23+01:00,197.0
2020-11-01 03:56:27+01:00,197.0
2020-11-01 03:56:31+01:00,195.0
2020-11-01 03:56:34+01:00,197.0
2020-11-01 03:56:38+01:00,199.0
2020-11-01 03:56:42+01:00,197.0
2020-11-01 03:56:45+01:00,200.0
2020-11-01 03:56:49+01:00,198.0
2020-11-01 03:56:52+01:00,198.0
2020-11-01 03:56:56+01:00,201.0
2020-11-01 03:57:00+01:00,196.0
2020-11-01 03:57:03+01:00,199.0
2020-11-01 03:57:07+01:00,201.0
2020-11-01 03:57:10+01:00,198.0
2020-11-01 03:57:14+01:00,202.0
2020-11-01 03:57:18+01:00,198.0
2020-11-01 03:57:21+01:00,198.0
2020-11-01 03:57:25+01:00,202.0
2020-11-01 03:57:28+01:00,201.0
2020-11-01 03:57:32+01:00,197.0
2020-11-01 03:57:36+01:00,199.0
2020-11-01 03:57:39+01:00,199.0
2020-11-01 03:57:43+01:00,201.0
2020-11-01 03:57:47+01:00,197.0
2020-11-01 03:57:50+01:00,335.0
2020-11-01 03:57:53+01:00,318.0
2020-11-01 03:57:56+01:00,317.0
2020-11-01 03:57:59+01:00,319.0
2020-11-01 03:58:02+01:00,319.0
2020-11-01 03:58:05+01:00,316.0
2020-11-01 03:58:08+01:00,315.0
2020-11-01 03:58:11+01:00,316.0
2020-11-01 03:58:14+01:00,317.0
2020-11-01 03:58:17+01:00,319.0
2020-11-01 03:58:20+01:00,321.0
2020-11-01 03:58:23+01:00,320.0
2020-11-01 03:58:26+01:00,318.0
2020-11-01 03:58:29+01:00,317.0
2020-11-01 03:58:32+01:00,317.0
2020-11-01 03:58:35+01:00,318.0
2020-11-01 03:58:38+01:00,320.0
2020-11-01 03:58:41+01:00,321.0
2020-11-01 03:58:44+01:00,320.0
2020-11-01 03:58:47+01:00,320.0
2020-11-01 03:58:50+01:00,318.0
2020-11-01 03:58:53+01:00,319.0
2020-11-01 03:58:56+01:00,319.0
2020-11-01 03:58:59+01:00,320.0
2020-11-01 03:59:02+01:00,322.0
2020-11-01 03:59:05+01:00,320.0
2020-11-01 03:59:08+01:00,318.0
2020-11-01 03:59:11+01:00,318.0
2020-11-01 03:59:14+01:00,319.0
2020-11-01 03:59:17+01:00,319.0
2020-11-01 03:59:20+01:00,320.0
2020-11-01 03:59:23+01:00,322.0
2020-11-01 03:59:26+01:00,320.0
2020-11-01 03:59:29+01:00,318.0
2020-11-01 03:59:32+01:00,317.0
2020-11-01 03:59:35+01:00,316.0
2020-11-01 03:59:38+01:00,315.0
2020-11-01 03:59:41+01:00,317.0
2020-11-01 03:59:44+01:00,317.0
2020-11-01 03:59:47+01:00,315.0
2020-11-01 03:59:50+01:00,314.0
2020-11-01 03:59:53+01:00,313.0
2020-11-01 03:59:56+01:00,313.0
2020-11-01 03:59:59+01:00,313.0
2020-11-01 04:00:02+01:00,315.0
2020-11-01 04:00:05+01:00,316.0
2020-11-01 04:00:08+01:00,313.0
2020-11-01 04:00:11+01:00,312.0
2020-11-01 04:00:14+01:00,312.0
2020-11-01 04:00:17+01:00,311.0
2020-11-01 04:00:20+01:00,312.0
2020-11-01 04:00:23+01:00,315.0
2020-11-01 04:00:26+01:00,316.0
2020-11-01 04:00:29+01:00,313.0
2020-11-01 04:00:32+01:00,312.0
2020-11-01 04:00:35+01:00,312.0
2020-11-01 04:00:38+01:00,311.0
2020-11-01 04:00:41+01:00,313.0
2020-11-01 04:00:44+01:00,314.0
2020-11-01 04:00:47+01:00,315.0
2020-11-01 04:00:50+01:00,312.0
2020-11-01 04:00:53+01:00,312.0
2020-11-01 04:00:56+01:00,311.0
2020-11-01 04:00:59+01:00,311.0
2020-11-01 04:01:02+01:00,312.0
2020-11-01 04:01:05+01:00,314.0
2020-11-01 04:01:08+01:00,315.0
2020-11-01 04:01:11+01:00,313.0
2020-11-01 04:01:14+01:00,312.0
2020-11-01 04:01:17+01:00,310.0
2020-11-01 04:01:20+01:00,310.0
2020-11-01 04:01:23+01:00,311.0
2020-11-01 04:01:26+01:00,314.0
2020-11-01 04:01:29+01:00,313.0
2020-11-01 04:01:32+01:00,313.0
2020-11-01 04:01:35+01:00,312.0
2020-11-01 04:01:38+01:00,311.0
2020-11-01 04:01:41+01:00,311.0
2020-11-01 04:01:44+01:00,311.0
2020-11-01 04:01:47+01:00,313.0
2020-11-01 04:01:50+01:00,313.0
2020-11-01 04:01:53+01:00,313.0
2020-11-01 04:01:56+01:00,311.0
2020-11-01 04:01:59+01:00,310.0
2020-11-01 04:02:02+01:00,310.0
2020-11-01 04:02:05+01:00,310.0
2020-11-01 04:02:08+01:00,312.0
2020-11-01 04:02:11+01:00,313.0
2020-11-01 04:02:14+01:00,314.0
2020-11-01 04:02:17+01:00,311.0
2020-11-01 04:02:20+01:00,310.0
2020-11-01 04:02:23+01:00,311.0
2020-11-01 04:02:26+01:00,310.0
2020-11-01 04:02:29+01:00,312.0
2020-11-01 04:02:32+01:00,313.0
2020-11-01 04:02:35+01:00,313.0
2020-11-01 04:02:38+01:00,311.0
2020-11-01 04:02:41+01:00,310.0
2020-11-01 04:02:44+01:00,310.0
2020-11-01 04:02:47+01:00,310.0
2020-11-01 04:02:50+01:00,198.0
2020-11-01 04:02:53+01:00,201.0
2020-11-01 04:02:57+01:00,196.0
2020-11-01 04:03:01+01:00,198.0
2020-11-01 04:03:04+01:00,200.0
2020-11-01 04:03:08+01:00,196.0
2020-11-01 04:03:12+01:00,197.0
2020-11-01 04:03:15+01:00,197.0
2020-11-01 04:03:19+01:00,198.0
2020-11-01 04:03:23+01:00,197.0
2020-11-01 04:03:26+01:00,197.0
2020-11-01 04:03:30+01:00,198.0
2020-11-01 04:03:34+01:00,197.0
2020-11-01 04:03:37+01:00,197.0
2020-11-01 04:03:41+01:00,199.0
2020-11-01 04:03:44+01:00,198.0
2020-11-01 04:03:48+01:00,198.0
2020-11-01 04:03:52+01:00,196.0
2020-11-01 04:03:55+01:00,198.0
2020-11-01 04:03:59+01:00,198.0
2020-11-01 04:04:03+01:00,196.0
2020-11-01 04:04:06+01:00,197.0
2020-11-01 04:04:10+01:00,198.0
2020-11-01 04:04:14+01:00,198.0
2020-11-01 04:04:17+01:00,200.0
2020-11-01 04:04:21+01:00,195.0
2020-11-01 04:04:24+01:00,197.0
2020-11-01 04:04:28+01:00,199.0
2020-11-01 04:04:32+01:00,195.0
2020-11-01 04:04:35+01:00,198.0
2020-11-01 04:04:39+01:00,197.0
2020-11-01 04:04:43+01:00,196.0
2020-11-01 04:04:46+01:00,200.0
2020-11-01 04:04:50+01:00,196.0
2020-11-01 04:04:54+01:00,200.0
2020-11-01 04:04:57+01:00,200.0
2020-11-01 04:05:01+01:00,194.0
2020-11-01 04:05:04+01:00,198.0
2020-11-01 04:05:08+01:00,195.0
2020-11-01 04:05:12+01:00,197.0
2020-11-01 04:05:15+01:00,216.0
2020-11-01 04:05:19+01:00,203.0
2020-11-01 04:05:22+01:00,204.0
2020-11-01 04:05:26+01:00,207.0
2020-11-01 04:05:29+01:00,205.0
2020-11-01 04:05:33+01:00,203.0
2020-11-01 04:05:36+01:00,732.0
2020-11-01 04:05:39+01:00,252.0
2020-11-01 04:05:42+01:00,252.0
2020-11-01 04:05:45+01:00,249.0
2020-11-01 04:05:48+01:00,246.0
2020-11-01 04:05:51+01:00,244.0
2020-11-01 04:05:54+01:00,244.0
2020-11-01 04:05:57+01:00,246.0
2020-11-01 04:06:00+01:00,245.0
2020-11-01 04:06:03+01:00,243.0
2020-11-01 04:06:06+01:00,241.0
2020-11-01 04:06:09+01:00,238.0
2020-11-01 04:06:12+01:00,240.0
2020-11-01 04:06:15+01:00,240.0
2020-11-01 04:06:18+01:00,242.0
2020-11-01 04:06:21+01:00,243.0
2020-11-01 04:06:24+01:00,242.0
2020-11-01 04:06:27+01:00,241.0
2020-11-01 04:06:30+01:00,240.0
2020-11-01 04:06:33+01:00,240.0
2020-11-01 04:06:36+01:00,240.0
2020-11-01 04:06:39+01:00,242.0
2020-11-01 04:06:42+01:00,243.0
2020-11-01 04:06:45+01:00,242.0
2020-11-01 04:06:48+01:00,241.0
2020-11-01 04:06:51+01:00,240.0
2020-11-01 04:06:54+01:00,241.0
2020-11-01 04:06:57+01:00,241.0
2020-11-01 04:07:00+01:00,243.0
2020-11-01 04:07:03+01:00,244.0
2020-11-01 04:07:06+01:00,244.0
2020-11-01 04:07:09+01:00,242.0
2020-11-01 04:07:12+01:00,243.0
2020-11-01 04:07:15+01:00,243.0
2020-11-01 04:07:18+01:00,243.0
2020-11-01 04:07:21+01:00,245.0
2020-11-01 04:07:24+01:00,246.0
2020-11-01 04:07:27+01:00,246.0
2020-11-01 04:07:30+01:00,244.0
2020-11-01 04:07:33+01:00,243.0
2020-11-01 04:07:36+01:00,243.0
2020-11-01 04:07:39+01:00,243.0
2020-11-01 04:07:42+01:00,245.0
2020-11-01 04:07:45+01:00,246.0
2020-11-01 04:07:48+01:00,246.0
2020-11-01 04:07:51+01:00,244.0
2020-11-01 04:07:54+01:00,244.0
2020-11-01 04:07:57+01:00,243.0
2020-11-01 04:08:00+01:00,243.0
2020-11-01 04:08:03+01:00,244.0
2020-11-01 04:08:06+01:00,245.0
2020-11-01 04:08:09+01:00,245.0
2020-11-01 04:08:12+01:00,244.0
2020-11-01 04:08:15+01:00,243.0
2020-11-01 04:08:18+01:00,242.0
2020-11-01 04:08:21+01:00,242.0
2020-11-01 04:08:24+01:00,243.0
2020-11-01 04:08:27+01:00,244.0
2020-11-01 04:08:30+01:00,245.0
2020-11-01 04:08:33+01:00,244.0
2020-11-01 04:08:36+01:00,242.0
2020-11-01 04:08:39+01:00,242.0
2020-11-01 04:08:42+01:00,241.0
2020-11-01 04:08:45+01:00,242.0
2020-11-01 04:08:48+01:00,244.0
2020-11-01 04:08:51+01:00,245.0
2020-11-01 04:08:54+01:00,244.0
2020-11-01 04:08:57+01:00,242.0
2020-11-01 04:09:00+01:00,240.0
2020-11-01 04:09:03+01:00,242.0
2020-11-01 04:09:06+01:00,242.0
2020-11-01 04:09:09+01:00,243.0
2020-11-01 04:09:12+01:00,245.0
2020-11-01 04:09:15+01:00,244.0
2020-11-01 04:09:18+01:00,242.0
2020-11-01 04:09:21+01:00,241.0
2020-11-01 04:09:24+01:00,241.0
2020-11-01 04:09:27+01:00,241.0
2020-11-01 04:09:30+01:00,243.0
2020-11-01 04:09:33+01:00,245.0
2020-11-01 04:09:36+01:00,244.0
2020-11-01 04:09:39+01:00,242.0
2020-11-01 04:09:42+01:00,241.0
2020-11-01 04:09:45+01:00,241.0
2020-11-01 04:09:48+01:00,241.0
2020-11-01 04:09:51+01:00,243.0
2020-11-01 04:09:54+01:00,244.0
2020-11-01 04:09:57+01:00,244.0
2020-11-01 04:10:00+01:00,242.0
2020-11-01 04:10:03+01:00,242.0
2020-11-01 04:10:06+01:00,241.0
2020-11-01 04:10:09+01:00,241.0
2020-11-01 04:10:12+01:00,244.0
2020-11-01 04:10:15+01:00,245.0
2020-11-01 04:10:18+01:00,244.0
2020-11-01 04:10:21+01:00,243.0
2020-11-01 04:10:24+01:00,241.0
2020-11-01 04:10:27+01:00,242.0
2020-11-01 04:10:30+01:00,242.0
2020-11-01 04:10:33+01:00,244.0
2020-11-01 04:10:36+01:00,244.0
2020-11-01 04:10:39+01:00,244.0
2020-11-01 04:10:42+01:00,242.0
2020-11-01 04:10:45+01:00,241.0
2020-11-01 04:10:48+01:00,241.0
2020-11-01 04:10:51+01:00,241.0
2020-11-01 04:10:54+01:00,244.0
2020-11-01 04:10:57+01:00,244.0
2020-11-01 04:11:00+01:00,243.0
2020-11-01 04:11:03+01:00,242.0
2020-11-01 04:11:06+01:00,241.0
2020-11-01 04:11:09+01:00,241.0
2020-11-01 04:11:12+01:00,241.0
2020-11-01 04:11:15+01:00,244.0
2020-11-01 04:11:18+01:00,244.0
2020-11-01 04:11:21+01:00,244.0
2020-11-01 04:11:24+01:00,242.0
2020-11-01 04:11:27+01:00,242.0
2020-11-01 04:11:30+01:00,241.0
2020-11-01 04:11:33+01:00,241.0
2020-11-01 04:11:36+01:00,243.0
2020-11-01 04:11:39+01:00,245.0
2020-11-01 04:11:42+01:00,244.0
2020-11-01 04:11:45+01:00,242.0
2020-11-01 04:11:48+01:00,241.0
2020-11-01 04:11:51+01:00,241.0
2020-11-01 04:11:54+01:00,242.0
2020-11-01 04:11:57+01:00,243.0
2020-11-01 04:12:00+01:00,245.0
2020-11-01 04:12:03+01:00,244.0
2020-11-01 04:12:06+01:00,368.0
2020-11-01 04:12:09+01:00,360.0
2020-11-01 04:12:12+01:00,360.0
2020-11-01 04:12:15+01:00,358.0
2020-11-01 04:12:18+01:00,362.0
2020-11-01 04:12:21+01:00,362.0
2020-11-01 04:12:24+01:00,361.0
2020-11-01 04:12:27+01:00,360.0
2020-11-01 04:12:30+01:00,358.0
2020-11-01 04:12:33+01:00,364.0
2020-11-01 04:12:36+01:00,364.0
2020-11-01 04:12:39+01:00,363.0
2020-11-01 04:12:42+01:00,364.0
2020-11-01 04:12:45+01:00,364.0
2020-11-01 04:12:48+01:00,360.0
2020-11-01 04:12:51+01:00,360.0
2020-11-01 04:12:54+01:00,360.0
2020-11-01 04:12:57+01:00,360.0
2020-11-01 04:13:00+01:00,362.0
2020-11-01 04:13:03+01:00,364.0
2020-11-01 04:13:06+01:00,364.0
2020-11-01 04:13:09+01:00,362.0
2020-11-01 04:13:12+01:00,361.0
2020-11-01 04:13:15+01:00,362.0
2020-11-01 04:13:18+01:00,362.0
2020-11-01 04:13:21+01:00,363.0
2020-11-01 04:13:24+01:00,365.0
2020-11-01 04:13:27+01:00,364.0
2020-11-01 04:13:30+01:00,362.0
2020-11-01 04:13:33+01:00,361.0
2020-11-01 04:13:36+01:00,360.0
2020-11-01 04:13:39+01:00,361.0
2020-11-01 04:13:42+01:00,364.0
2020-11-01 04:13:45+01:00,364.0
2020-11-01 04:13:48+01:00,361.0
2020-11-01 04:13:51+01:00,359.0
2020-11-01 04:13:54+01:00,358.0
2020-11-01 04:13:57+01:00,358.0
2020-11-01 04:14:00+01:00,358.0
2020-11-01 04:14:03+01:00,360.0
2020-11-01 04:14:06+01:00,360.0
2020-11-01 04:14:09+01:00,359.0
2020-11-01 04:14:12+01:00,357.0
2020-11-01 04:14:15+01:00,355.0
2020-11-01 04:14:18+01:00,355.0
2020-11-01 04:14:21+01:00,355.0
2020-11-01 04:14:24+01:00,357.0
2020-11-01 04:14:27+01:00,357.0
2020-11-01 04:14:30+01:00,357.0
2020-11-01 04:14:33+01:00,355.0
2020-11-01 04:14:36+01:00,354.0
2020-11-01 04:14:39+01:00,354.0
2020-11-01 04:14:42+01:00,355.0
2020-11-01 04:14:45+01:00,356.0
2020-11-01 04:14:48+01:00,357.0
2020-11-01 04:14:51+01:00,356.0
2020-11-01 04:14:54+01:00,355.0
2020-11-01 04:14:57+01:00,354.0
2020-11-01 04:15:00+01:00,353.0
2020-11-01 04:15:03+01:00,354.0
2020-11-01 04:15:06+01:00,355.0
2020-11-01 04:15:09+01:00,357.0
2020-11-01 04:15:12+01:00,356.0
2020-11-01 04:15:15+01:00,354.0
2020-11-01 04:15:18+01:00,354.0
2020-11-01 04:15:21+01:00,353.0
2020-11-01 04:15:24+01:00,353.0
2020-11-01 04:15:27+01:00,356.0
2020-11-01 04:15:30+01:00,356.0
2020-11-01 04:15:33+01:00,357.0
2020-11-01 04:15:36+01:00,355.0
2020-11-01 04:15:39+01:00,353.0
2020-11-01 04:15:42+01:00,353.0
2020-11-01 04:15:45+01:00,353.0
2020-11-01 04:15:48+01:00,355.0
2020-11-01 04:15:51+01:00,243.0
2020-11-01 04:15:54+01:00,243.0
2020-11-01 04:15:57+01:00,239.0
2020-11-01 04:16:00+01:00,238.0
2020-11-01 04:16:03+01:00,238.0
2020-11-01 04:16:06+01:00,237.0
2020-11-01 04:16:09+01:00,239.0
2020-11-01 04:16:12+01:00,241.0
2020-11-01 04:16:15+01:00,241.0
2020-11-01 04:16:18+01:00,239.0
2020-11-01 04:16:21+01:00,238.0
2020-11-01 04:16:24+01:00,238.0
2020-11-01 04:16:27+01:00,237.0
2020-11-01 04:16:30+01:00,239.0
2020-11-01 04:16:33+01:00,242.0
2020-11-01 04:16:36+01:00,241.0
2020-11-01 04:16:39+01:00,239.0
2020-11-01 04:16:42+01:00,238.0
2020-11-01 04:16:45+01:00,238.0
2020-11-01 04:16:48+01:00,238.0
2020-11-01 04:16:51+01:00,240.0
2020-11-01 04:16:54+01:00,241.0
2020-11-01 04:16:57+01:00,242.0
2020-11-01 04:17:00+01:00,240.0
2020-11-01 04:17:03+01:00,239.0
2020-11-01 04:17:06+01:00,236.0
2020-11-01 04:17:09+01:00,237.0
2020-11-01 04:17:12+01:00,240.0
2020-11-01 04:17:15+01:00,241.0
2020-11-01 04:17:18+01:00,241.0
2020-11-01 04:17:21+01:00,239.0
2020-11-01 04:17:24+01:00,238.0
2020-11-01 04:17:27+01:00,238.0
2020-11-01 04:17:30+01:00,238.0
2020-11-01 04:17:33+01:00,239.0
2020-11-01 04:17:36+01:00,240.0
2020-11-01 04:17:39+01:00,241.0
2020-11-01 04:17:42+01:00,240.0
2020-11-01 04:17:45+01:00,238.0
2020-11-01 04:17:48+01:00,238.0
2020-11-01 04:17:51+01:00,238.0
2020-11-01 04:17:54+01:00,239.0
2020-11-01 04:17:57+01:00,241.0
2020-11-01 04:18:00+01:00,241.0
2020-11-01 04:18:03+01:00,240.0
2020-11-01 04:18:06+01:00,239.0
2020-11-01 04:18:09+01:00,238.0
2020-11-01 04:18:12+01:00,238.0
2020-11-01 04:18:15+01:00,239.0
2020-11-01 04:18:18+01:00,241.0
2020-11-01 04:18:21+01:00,242.0
2020-11-01 04:18:24+01:00,240.0
